,global,global,global,global,global,global,global,global,netw_cost,netw_size,netw_cost,netw_size,global,global,tec_cost,tec_sizes,tec_cost,tec_sizes,tec_cost,tec_sizes,tec_cost,tec_sizes,tec_cost,tec_sizes,tec_cost,tec_sizes,tec_cost,tec_sizes,global,global,global,global,global,global,global,global,global,global,global,global,global,global,global,global,global,global,global,global,global,global,global,global,global,global,global,tec_cost,tec_sizes,tec_cost,tec_sizes,tec_cost,tec_sizes,tec_cost,tec_sizes,netw_cost,netw_size,netw_cost,netw_size,tec_cost,tec_sizes,tec_cost,tec_sizes,tec_cost,tec_sizes,tec_cost,tec_sizes,netw_cost,netw_size,netw_cost,netw_size,netw_cost,netw_size,tec_cost,tec_sizes
,global,global,global,global,global,global,global,global,electricityAC_existing,electricityAC_existing,electricityDC_existing,electricityDC_existing,global,global,PowerPlant_Gas_noh2_existing,PowerPlant_Gas_noh2_existing,PowerPlant_Nuclear_existing,PowerPlant_Nuclear_existing,Storage_PumpedHydro_Open_existing,Storage_PumpedHydro_Open_existing,Storage_PumpedHydro_Reservoir_existing,Storage_PumpedHydro_Reservoir_existing,PowerPlant_Coal_existing,PowerPlant_Coal_existing,PowerPlant_Oil_existing,PowerPlant_Oil_existing,Storage_PumpedHydro_Closed_existing,Storage_PumpedHydro_Closed_existing,global,global,electricity,electricity,electricity,gas,gas,gas,gas,electricity,electricity,electricity,electricity,hydrogen,hydrogen,hydrogen,hydrogen,final,final,final,final,final,final,final,final,final,final,Storage_Battery_new,Storage_Battery_new,Storage_Battery_Offshore,Storage_Battery_Offshore,Storage_Battery_new_HP,Storage_Battery_new_HP,Storage_Battery_Offshore_HP,Storage_Battery_Offshore_HP,electricityAC,electricityAC,electricityDC,electricityDC,FuelCell,FuelCell,Electrolyser_PEM,Electrolyser_PEM,Storage_Hydrogen,Storage_Hydrogen,PowerPlant_Gas_existing,PowerPlant_Gas_existing,hydrogenPipelineOnshore_re,hydrogenPipelineOnshore_re,hydrogenPipelineOffshore,hydrogenPipelineOffshore,hydrogenPipelineOnshore_new,hydrogenPipelineOnshore_new,Electrolyser_PEM_offshore,Electrolyser_PEM_offshore
,Case,Subcase,objective,cy,Path,total_costs,emissions_net,carbon_costs,total_cost,size,total_cost,size,netw_cost_existing,netw_cost_new,total_cost,size,total_cost,size,total_cost,size,total_cost,size,total_cost,size,total_cost,size,total_cost,size,tec_cost_existing,tec_cost_new,generic_production,demand,curtailment,import_cost,export_cost,import,export,import_cost,export_cost,import,export,import_cost,export_cost,import,export,hydrogen_costs_smr,cost_existing_system,cost_new_system,cost_total,emissions_total,emissions_smr,emissions_other,emission_reduction,cost_reduction,abatement_cost,total_cost,size,total_cost,size,total_cost,size,total_cost,size,total_cost,size,total_cost,size,total_cost,size,total_cost,size,total_cost,size,total_cost,size,total_cost,size,total_cost,size,total_cost,size,total_cost,size
154,Grid Expansion,all,min costs,2009,\\Soliscom.uu.nl\geo\USERS\StaffUsers\6574114\EhubResults\MES NorthSea\20250515\2030\cost\20250516054323_ElectricityGrid_all_costs_cy2009-1,13146434289.11921,34475842.38311276,2758067390.64904,83303562.0875737,182720.8,50227818.36386615,63280,133531380.4514399,1204876717.118088,468014503.4722861,89482.0,1224641859.682696,11891,0,89994178,0,258578,24154641.12611327,17042,332466.978,851,0,662010,1717143471.259096,0.0,1044974926.412595,1345551336.263941,61902411.07034326,7307018008.934875,0,182675450.2233719,0,25797320.70656705,0,25797.32070656705,0,0,0.0,0,0.0,13300000000.0,11941557572.00102,1204876717.118088,26446434289.11911,63954239.50311276,29478397.12,34475842.38311276,24237130.38492329,5841366325.398483,241.0089942579835,,,,,,,,,35947505.63809828,2979.566490343143,1168929211.47999,38604.94441185212,,,,,,,,,,,,,,,,
8,Grid Expansion,no Border,min costs,1995,\\Soliscom.uu.nl\geo\USERS\StaffUsers\6574114\EhubResults\MES NorthSea\20250515\2030\cost\20250516120905_ElectricityGrid_noBorder_costs_cy1995-1,25746586126.3029,79497416.85318106,6359793348.253595,83303562.0875737,182720.8,50227818.36386615,63280,133531380.4514399,0.0,1030674488.29323,89482.0,1126508784.659904,11891,0,89994178,0,258578,301916151.7271783,17042,10093598.34584303,851,0,662010,2469193023.026155,0.0,888304626.7284893,1346148750.623286,58962749.39156651,16091717225.49929,0,402292930.6374823,0,692351149.0708697,0,692351.1490708697,0,0,0.0,0,0.0,13300000000.0,25746586126.30135,0.0,39046586126.30135,108975813.9731811,29478397.12,79497416.85318106,-1.609325408935547e-06,0.0015716552734375,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
75,Grid Expansion,no Border,min costs,2008,\\Soliscom.uu.nl\geo\USERS\StaffUsers\6574114\EhubResults\MES NorthSea\20250515\2030\cost\20250516144618_ElectricityGrid_noBorder_costs_cy2008-1,16285457145.76214,50266216.31830103,4021297305.463496,83303562.0875737,182720.8,50227818.36386615,63280,133531380.4514399,0.0,657820704.6070273,89482.0,680631630.261992,11891,0,89994178,0,258578,159628644.9808378,17042,5952354.886307166,851,0,662010,1504033334.736164,0.0,1016562175.974269,1341585575.936891,150171826.3150408,10270424740.15654,0,256760618.5039134,0,356170384.9547168,0,356170.3849547168,0,0,0.0,0,0.0,13300000000.0,16285457145.76236,0.0,29585457145.76236,79744613.43830103,29478397.12,50266216.31830102,-3.576278686523438e-07,-0.00017547607421875,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
157,Grid Expansion,no Border,min costs,2009,\\Soliscom.uu.nl\geo\USERS\StaffUsers\6574114\EhubResults\MES NorthSea\20250515\2030\cost\20250516160514_ElectricityGrid_noBorder_costs_cy2009-1,18980019032.64373,58626600.04745288,4690128003.795776,83303562.0875737,182720.8,50227818.36386615,63280,133531380.4514399,28906964.34072861,775834164.1717004,89482.0,862087976.5787785,11891,0,89994178,0,258578,148017432.5382973,17042,4574431.917352363,851,0,662010,1790514005.206129,0.0,986956170.3134339,1345551336.263941,119921167.1695044,12112945576.45132,0,302823639.4112831,0,223993102.3985892,0,223993.1023985892,0,0,0.0,0,0.0,13300000000.0,18951112068.30326,28906964.34072861,32280019032.64399,88104997.16745289,29478397.12,58626600.04745288,86372.72058317065,7781581.873600006,90.09276046912808,,,,,,,,,28906964.34072861,1517.59972266773,0.0,0.0,,,,,,,,,,,,,,,,
7,Grid Expansion,offshore only,min costs,1995,\\Soliscom.uu.nl\geo\USERS\StaffUsers\6574114\EhubResults\MES NorthSea\20250515\2030\cost\20250516103612_ElectricityGrid_off_costs_cy1995-1,21379748035.44077,61527729.87906411,4922218390.324512,83303562.0875737,182720.8,50227818.36386615,63280,133531380.4514399,873298166.3616679,827534782.4792482,89482.0,1484580154.041958,11891,0,89994178,0,258578,82827890.08789587,17042,2941795.762001788,851,0,662010,2397884622.371103,0.0,918934600.2639612,1346148750.623286,28332775.8560946,12920137119.11394,0,323003427.9778486,0,132678356.8184632,0,132678.3568184632,0,0,0.0,0,0.0,13300000000.0,20506449869.07946,873298166.3616679,34679748035.44113,91006126.99906412,29478397.12,61527729.87906411,17969686.97411534,4366838090.861786,243.0113607988831,,,,,,,,,0.0,0.0,873298166.3616679,30823.92788468197,,,,,,,,,,,,,,,,
74,Grid Expansion,offshore only,min costs,2008,\\Soliscom.uu.nl\geo\USERS\StaffUsers\6574114\EhubResults\MES NorthSea\20250515\2030\cost\20250516114406_ElectricityGrid_off_costs_cy2008-1,9865376530.516218,25040732.24145699,2003258579.31654,83303562.0875737,182720.8,50227818.36386615,63280,133531380.4514399,1158166722.080325,336769492.1774042,89482.0,894758852.0551355,11891,0,89994178,0,258578,34489468.01732863,17042,993335.7895415527,851,0,662010,1267011148.03941,0.0,1083679345.649208,1341585575.936891,83054656.64010143,5257915568.733817,0,131447889.2183454,0,45493131.89479252,0,45493.13189479252,0,0,0.0,0,0.0,13300000000.0,8707209808.435999,1158166722.080325,23165376530.51632,54519129.36145699,29478397.12,25040732.24145699,25225484.07684368,6420080615.245857,254.5077277803669,,,,,,,,,0.0,0.0,1158166722.080325,38092.39766889471,,,,,,,,,,,,,,,,
156,Grid Expansion,offshore only,min costs,2009,\\Soliscom.uu.nl\geo\USERS\StaffUsers\6574114\EhubResults\MES NorthSea\20250515\2030\cost\20250516131837_ElectricityGrid_off_costs_cy2009-1,13151660666.27906,34554000.10484526,2764320008.38763,83303562.0875737,182720.8,50227818.36386615,63280,133531380.4514399,1187702951.788163,469150094.4391105,89482.0,1222304999.542356,11891,0,89994178,0,258578,23764573.76441758,17042,332466.978,851,0,662010,1715552134.723884,0.0,1044796819.249425,1345551336.263941,62080518.23351336,7324747766.418478,0,183118694.160462,0,25806424.50934393,0,25806.42450934393,0,0,0.0,0,0.0,13300000000.0,11963957714.49078,1187702951.788163,26451660666.27894,64032397.22484526,29478397.12,34554000.10484526,24158972.6631908,5836139948.238651,241.572352765161,,,,,,,,,0.0,0.0,1187702951.788163,38858.01807685606,,,,,,,,,,,,,,,,
6,Grid Expansion,onshore only,min costs,1995,\\Soliscom.uu.nl\geo\USERS\StaffUsers\6574114\EhubResults\MES NorthSea\20250515\2030\cost\20250516092541_ElectricityGrid_on_costs_cy1995-1,25723517047.99228,79352927.36833122,6348234189.465737,83303562.0875737,182720.8,50227818.36386615,63280,133531380.4514399,13593649.49117632,1028700086.667107,89482.0,1134236708.37486,11891,0,89994178,0,258578,301885003.2648318,17042,10093598.34584303,851,0,662010,2474915396.652642,0.0,887962169.0986341,1346148750.623286,59305207.02142167,16060891282.85882,0,401522282.0714705,0,692351149.0708697,0,692351.1490708697,0,0,0.0,0,0.0,13300000000.0,25709923398.49951,13593649.49117632,39023517047.99068,108831324.4883312,29478397.12,79352927.36833122,144489.4848482311,23069078.31223297,159.6597526455301,,,,,,,,,13593649.49117632,869.5873215934735,0.0,0.0,,,,,,,,,,,,,,,,
73,Grid Expansion,onshore only,min costs,2008,\\Soliscom.uu.nl\geo\USERS\StaffUsers\6574114\EhubResults\MES NorthSea\20250515\2030\cost\20250516092250_ElectricityGrid_on_costs_cy2008-1,16120358808.85439,49515354.4432874,3961228355.462454,83303562.0875737,182720.8,50227818.36386615,63280,133531380.4514399,62384790.65157481,647602971.9974742,89482.0,683395529.104831,11891,0,89994178,0,258578,159212127.8449165,17042,5952194.291696234,851,0,662010,1496162823.238918,0.0,1019501987.314693,1341585575.936891,147232014.9746163,10110897298.94568,0,252772432.4736421,0,356154160.1045477,0,356154.1601045477,0,0,0.0,0,0.0,13300000000.0,16057974018.20304,62384790.65157481,29420358808.85461,78993751.5632874,29478397.12,49515354.4432874,750861.875013262,165098336.9075661,219.8784024228154,,,,,,,,,62384790.65157481,4070.820447947084,0.0,0.0,,,,,,,,,,,,,,,,
155,Grid Expansion,onshore only,min costs,2009,\\Soliscom.uu.nl\geo\USERS\StaffUsers\6574114\EhubResults\MES NorthSea\20250515\2030\cost\20250516103830_ElectricityGrid_on_costs_cy2009-1,18961903050.20686,58481376.04957715,4678510083.965712,83303562.0875737,182720.8,50227818.36386615,63280,133531380.4514399,53224196.95144293,773944265.4588239,89482.0,863276007.4772503,11891,0,89994178,0,258578,147418318.381965,17042,4574431.917352363,851,0,662010,1789213023.235392,0.0,987335309.4866523,1345551336.263941,119542027.996286,12083438961.10587,0,302085974.0276468,0,223985404.4972723,0,223985.4044972723,0,0,0.0,0,0.0,13300000000.0,18908678853.25569,53224196.95144293,32261903050.20713,87959773.16957715,29478397.12,58481376.04957715,231596.7184589058,25897564.31045532,111.8216729923099,,,,,,,,,53224196.95144293,3072.564557157045,0.0,0.0,,,,,,,,,,,,,,,,
