,global,global,global,global,global,global,global,global,global,global,netw_cost,netw_size,netw_cost,netw_size,netw_cost,netw_size,global,global,tec_cost,tec_sizes,tec_cost,tec_sizes,tec_cost,tec_sizes,tec_cost,tec_sizes,tec_cost,tec_sizes,tec_cost,tec_sizes,tec_cost,tec_sizes,tec_cost,tec_sizes,tec_cost,tec_sizes,tec_cost,tec_sizes,global,global,global,global,global,global,global,global,global,global,global,global,global,global,global,global,global,global,global,global,global,global,global,global,global,global,tec_cost,tec_sizes,tec_cost,tec_sizes,tec_cost,tec_sizes,tec_cost,tec_sizes,netw_cost,netw_size,tec_cost,tec_sizes,tec_cost,tec_sizes,netw_cost,netw_size,netw_cost,netw_size,netw_cost,netw_size,tec_cost,tec_sizes
,global,global,global,global,global,global,global,global,global,global,electricityAC_existing,electricityAC_existing,electricityDC,electricityDC,electricityDC_existing,electricityDC_existing,global,global,PowerPlant_Oil_existing,PowerPlant_Oil_existing,Storage_PumpedHydro_Closed_existing,Storage_PumpedHydro_Closed_existing,Offshore_Wind,Offshore_Wind,Storage_PumpedHydro_Open_existing,Storage_PumpedHydro_Open_existing,PV,PV,PowerPlant_Nuclear_existing,PowerPlant_Nuclear_existing,PowerPlant_Gas_noh2_existing,PowerPlant_Gas_noh2_existing,Storage_PumpedHydro_Reservoir_existing,Storage_PumpedHydro_Reservoir_existing,Onshore_Wind,Onshore_Wind,PowerPlant_Coal_existing,PowerPlant_Coal_existing,global,global,electricity,electricity,electricity,electricity,electricity,electricity,gas,gas,gas,gas,hydrogen,hydrogen,hydrogen,hydrogen,final,final,final,final,final,final,final,final,final,final,Electrolyser_PEM,Electrolyser_PEM,PowerPlant_Gas_existing,PowerPlant_Gas_existing,Storage_Hydrogen,Storage_Hydrogen,FuelCell,FuelCell,electricityAC,electricityAC,Storage_Battery_new,Storage_Battery_new,Storage_Battery_Offshore,Storage_Battery_Offshore,hydrogenPipelineOffshore,hydrogenPipelineOffshore,hydrogenPipelineOnshore_re,hydrogenPipelineOnshore_re,hydrogenPipelineOnshore_new,hydrogenPipelineOnshore_new,Electrolyser_PEM_offshore,Electrolyser_PEM_offshore
,Case,Subcase,objective,cy,Path,total_costs,emissions_net,carbon_costs,carbon_tax,variable_h2_demand,total_cost,size,total_cost,size,total_cost,size,netw_cost_existing,netw_cost_new,total_cost,size,total_cost,size,total_cost,size,total_cost,size,total_cost,size,total_cost,size,total_cost,size,total_cost,size,total_cost,size,total_cost,size,tec_cost_existing,tec_cost_new,generic_production,demand,import_cost,export_cost,import,export,import_cost,export_cost,import,export,import_cost,export_cost,import,export,hydrogen_costs_smr,cost_existing_system,cost_new_system,cost_total,emissions_total,emissions_smr,emissions_other,emission_reduction,cost_reduction,abatement_cost,total_cost,size,total_cost,size,total_cost,size,total_cost,size,total_cost,size,total_cost,size,total_cost,size,total_cost,size,total_cost,size,total_cost,size,total_cost,size
15,Grid Expansion,all,min costs,2009,\\Soliscom.uu.nl\geo\USERS\StaffUsers\6574114\EhubResults\MES NorthSea\20250515\2040\20250603233959_ElectricityGrid_all_costs_cy2009_co2_tax100-1,26372584119.50563,37771722.29088902,3777172229.088607,100,0,83303562.0875737,182720.8,2132763364.052033,67123.50695357713,50227818.36386615,63280,133531380.4514399,2167172874.967483,1495844.244804664,851,0,662010,27314612.37577046,126.0732229437967,0,89994178,0,0,1201836959.834673,11891,509443281.3531078,89482.0,0,258578,10490834167.43327,83431.35511129806,43407747.08121365,17042,1756183832.5138,10518148779.80904,1086929568.939089,1594466467.182379,66537686.95149381,0,66537.68695149382,0,7953837335.723774,0,198845933.3930944,0,0,0.0,0,0.0,36800000000.0,13687262464.72911,12685321654.77653,63172584119.50564,119567835.590889,81796113.3,37771722.29088901,-43383331.90963057,-28046321715.70068,646.4768938448527,,,,,,,,,34409510.91544947,2701.779552577058,,,,,,,,,,,,
6,Grid Expansion,no Border,min costs,1995,\\Soliscom.uu.nl\geo\USERS\StaffUsers\6574114\EhubResults\MES NorthSea\20250515\2040\20250603094637_ElectricityGrid_noBorder_costs_cy1995_co2_tax100-1,39507565460.03391,63582734.44316786,6358273444.316061,100,0,83303562.0875737,182720.8,1646547379.178815,68463.05800266535,50227818.36386615,63280,133531380.4514399,1985416109.104281,13784983.36297395,851,0,662010,14695124263.54249,66860.19591021723,0,89994178,0,0,1091693359.995667,11891,806689271.9832637,89482.0,0,258578,0.0,0.0,279767833.7672109,17042,2191935449.109115,14695124263.54249,927392989.5183321,1595095522.31598,1548604532.740967,0,1548604.532740967,0,12594680280.76914,0,314867007.0192286,0,0,0.0,0,0.0,36800000000.0,22827025087.38673,16680540372.64677,76307565460.0335,145378847.7431678,81796113.3,63582734.44316785,-75915516.06332652,-36093997390.4869,475.449543015686,,,,,,,,,338868729.9254658,17869.23379717702,,,,,,,,,,,,
7,Grid Expansion,no Border,min costs,2008,\\Soliscom.uu.nl\geo\USERS\StaffUsers\6574114\EhubResults\MES NorthSea\20250515\2040\20250603124038_ElectricityGrid_noBorder_costs_cy2008_co2_tax100-1,31952259676.06899,69364616.2469155,6936461624.690614,100,0,83303562.0875737,182720.8,555299356.3628955,19789.07438242257,50227818.36386615,63280,133531380.4514399,714368993.7814991,19189385.1596951,851,0,662010,4261583537.906731,19789.07438242257,0,89994178,0,0,957514327.010212,11891,854533577.178294,89482.0,0,258578,1261598296.251097,10058.69958103289,363421249.8195269,17042,2194658539.167728,5523181834.157828,1112933086.685955,1590683089.249759,3108393335.386663,0,3108393.335386663,0,13341663968.4355,0,333541599.2108876,0,0,0.0,0,0.0,36800000000.0,25714708848.13194,6237550827.939327,68752259676.07127,151160729.5469155,81796113.3,69364616.2469155,-80906237.77711637,-36675581319.88115,453.3096857129855,,,,,,,,,159069637.4186037,8383.123040123908,,,,,,,,,,,,
8,Grid Expansion,no Border,min costs,2009,\\Soliscom.uu.nl\geo\USERS\StaffUsers\6574114\EhubResults\MES NorthSea\20250515\2040\20250603144851_ElectricityGrid_noBorder_costs_cy2009_co2_tax100-1,34655495126.92192,71961669.8693911,7196166986.938144,100,0,83303562.0875737,182720.8,606271995.4831166,22798.18912095639,50227818.36386615,63280,133531380.4514399,914162115.805213,14626447.39613326,851,0,662010,4908149410.984854,22798.18912095639,0,89994178,0,0,1078025815.567208,11891,913392880.8044521,89482.0,0,258578,3230101657.751813,25726.35397450551,318905984.7087001,17042,2324951128.476493,8138251068.736667,1063420753.325481,1594466467.182379,1687809795.392304,0,1687809.795392304,0,14260622651.12337,0,356515566.2780843,0,0,0.0,0,0.0,36800000000.0,25603081942.38175,9052413184.54188,71455495126.92363,153757783.1693911,81796113.3,71961669.8693911,-77573279.48813266,-36329232723.11867,468.321478624102,,,,,,,,,307890120.3220963,18709.34062680919,,,,,,,,,,,,
24,Grid Expansion,offshore only,min costs,1995,\\Soliscom.uu.nl\geo\USERS\StaffUsers\6574114\EhubResults\MES NorthSea\20250515\2040\20250604112742_ElectricityGrid_off_costs_cy1995_co2_tax100-1,31587974922.96365,33078342.14969863,3307834214.969637,100,0,83303562.0875737,182720.8,3186899555.608848,112163.835300501,50227818.36386615,63280,133531380.4514399,3186899555.608848,1265015.293771038,851,0,662010,8265729968.778149,37477.6209528556,0,89994178,0,0,1238893385.617517,11891,445144226.0264985,89482.0,0,258578,7937221283.440228,62712.4744696427,42673091.45662998,17042,1727975718.394417,16202951252.21838,938961075.1153314,1595095522.31598,78833917.22227009,0,78833.91722227009,0,6949948884.098337,0,173748722.1024584,0,0,0.0,0,0.0,36800000000.0,12198124115.1361,19389850807.82722,68387974922.96333,114874455.4496986,81796113.3,33078342.14969863,-45411123.7698573,-28174406853.41673,620.4296298193368,,,,,,,,,0.0,0.0,,,,,,,,,,,,
25,Grid Expansion,offshore only,min costs,2008,\\Soliscom.uu.nl\geo\USERS\StaffUsers\6574114\EhubResults\MES NorthSea\20250515\2040\20250605024408_ElectricityGrid_off_costs_cy2008_co2_tax100-1,23094777063.63517,38393216.00551435,3839321600.550981,100,0,83303562.0875737,182720.8,1836694912.762217,56681.96548843475,50227818.36386615,63280,133531380.4514399,1836694912.762217,3618344.849583713,851,0,662010,0.0,0.0,0,89994178,0,0,1177412824.839017,11891,509943961.1088631,89482.0,0,258578,7353751395.887065,58590.40196456858,82161449.826062,17042,1773136580.623525,7353751395.887065,1141467812.31004,1590683089.249759,196686843.4947677,0,196686.8434947677,0,7961654349.865155,0,199041358.7466289,0,0,0.0,0,0.0,36800000000.0,13904330754.98587,9190446308.64928,59894777063.63515,120189329.3055144,81796113.3,38393216.00551435,-49934837.53571522,-27818098707.44503,557.0879934966446,,,,,,,,,0.0,0.0,,,,,,,,,,,,
26,Grid Expansion,offshore only,min costs,2009,\\Soliscom.uu.nl\geo\USERS\StaffUsers\6574114\EhubResults\MES NorthSea\20250515\2040\20250605045631_ElectricityGrid_off_costs_cy2009_co2_tax100-1,26376733677.69331,37647753.96462763,3764775396.462482,100,0,83303562.0875737,182720.8,2185999842.060463,68886.18921062037,50227818.36386615,63280,133531380.4514399,2185999842.060463,1460300.889422009,851,0,662010,0.0,0.0,0,89994178,0,0,1200546415.506063,11891,507880543.2590455,89482.0,0,258578,10544336164.59789,83857.94722886871,42632946.23727547,17042,1752520205.891805,10544336164.59789,1086859378.399994,1594466467.182379,66132073.72427451,0,66132.07372427451,0,7929438614.505004,0,198235965.3626251,0,0,0.0,0,0.0,36800000000.0,13646397671.03501,12730336006.65836,63176733677.69336,119443867.2646276,81796113.3,37647753.96462764,-43259363.5833692,-28050471273.8884,648.4254200778356,,,,,,,,,0.0,0.0,,,,,,,,,,,,
19,Grid Expansion,onshore only,min costs,1995,\\Soliscom.uu.nl\geo\USERS\StaffUsers\6574114\EhubResults\MES NorthSea\20250515\2040\20250604063816_ElectricityGrid_on_costs_cy1995_co2_tax100-1,39399610352.84888,63233803.02920742,6323380302.920153,100,0,83303562.0875737,182720.8,1573847745.560263,66815.44529834324,50227818.36386615,63280,133531380.4514399,2005637179.605679,13641483.84644373,851,0,662010,14687248454.98916,66815.44529834326,0,89994178,0,0,1105899869.763349,11891,803544127.1893077,89482.0,0,258578,0.0,0.0,272635373.5772669,17042,2195720854.376367,14687248454.98916,927238433.8043694,1595095522.31598,1508516424.233361,0,1508516.424233361,0,12545575756.27334,0,313639393.9068335,0,0,0.0,0,0.0,36800000000.0,22706724718.25466,16692885634.59484,76199610352.8495,145029916.3292074,81796113.3,63233803.02920742,-75566584.6493661,-35986042283.30291,476.2163366652072,,,,,,,,,431789434.0454163,24806.96224645971,,,,,,,,,,,,
20,Grid Expansion,onshore only,min costs,2008,\\Soliscom.uu.nl\geo\USERS\StaffUsers\6574114\EhubResults\MES NorthSea\20250515\2040\20250604082642_ElectricityGrid_on_costs_cy2008_co2_tax100-1,31854908771.98285,68216307.63536948,6821630763.535975,100,0,83303562.0875737,182720.8,533714682.1787606,19361.31911860665,50227818.36386615,63280,133531380.4514399,785867910.7056483,19155256.2220937,851,0,662010,4003936791.940727,18619.12589921859,0,89994178,0,0,947054497.7542422,11891,841483642.3713758,89482.0,0,258578,1777262836.415744,14169.77340538483,352150435.1745396,17042,2159843831.522251,5781199628.35647,1113013710.673745,1590683089.249759,3034917343.730778,0,3034917.343730778,0,13137917913.68268,0,328447947.842067,0,0,0.0,0,0.0,36800000000.0,25287841232.92312,6567067539.062119,68654908771.98524,150012420.9353695,81796113.3,68216307.6353695,-79757929.16557036,-36578230415.79512,458.6155994095584,,,,,,,,,252153228.5268877,14927.13073152985,,,,,,,,,,,,
22,Grid Expansion,onshore only,min costs,2009,\\Soliscom.uu.nl\geo\USERS\StaffUsers\6574114\EhubResults\MES NorthSea\20250515\2040\20250604100024_ElectricityGrid_on_costs_cy2009_co2_tax100-1,34441163991.52005,70738105.89426473,7073810589.425509,100,0,83303562.0875737,182720.8,530641374.3053968,20229.16888075488,50227818.36386615,63280,133531380.4514399,941528361.5258588,14185147.34366779,851,0,662010,4253420214.686999,19788.27720358548,0,89994178,0,0,1074945856.702166,11891,898597106.7963023,89482.0,0,258578,4069317699.031962,32419.58475876086,310276205.8873265,17042,2298004316.729463,8322737913.718962,1063453236.731607,1594466467.182379,1641932275.942049,0,1641932.275942049,0,14029619153.72837,0,350740478.8432094,0,0,0.0,0,0.0,36800000000.0,25176897716.27684,9264266275.24482,71241163991.52167,152534219.1942647,81796113.3,70738105.89426471,-76349715.51300627,-36114901587.71671,473.0194620239321,,,,,,,,,410886987.220462,26175.3444127087,,,,,,,,,,,,
